AUFTRAG,AUFPOS,STRU_EBENE,STKL_BEZUG,BG_ARTIKELNR,Art,BDE_NR,ZEICH_POSN,ARTIKEL,ZEICHNUNG,OVL Numbers,Drawing Revision,MENGE,ME,BEZEICH,MEMO_TECH,MEMO_VERTR,Drawing size,Bestellt,Lieferantenname,Produktvariante,Drawing Scale,DB-Works State,Tab_AMS_Schrauben.Text-Einkauf,Tab_AMS_Schrauben.Norm,Tab_AMS_Schrauben.Hersteller-Artikel-Nr.
992539.0,10.0,2,10006352,8220023139,Teil,10006784,80,8220020627,,???,,20.0,ST,"Blindniete Edelstahl Ø3,2 x 8 mm","Blindniete Edelstahl Ø3,2 x 8 mm_x000D_Klemmbereich : 2,5-4,5Mat: NO A2 / NO A2Standard : DIN 7337Art. nm. - 34180.032.008 Fab : FABORY",,,,,,,,,,
992539.0,10.0,2,10006352,8220023139,Teil,10006784,90,8220000260,8220000260,OVL005003914,01,2.0,ST,Peek Schraube M8,,,A3,,,,2:1,RELEASED,,,
992539.0,10.0,2,10006352,8220023139,Teil,10006784,100,8108126478,,???,,2.0,ST,Hut-Mu M8 A2,,HUTMUTTER,,,,,,,HUTMUTTER DIN 1587 M8 A2,,DIN1587-M8-A2-70
992539.0,10.0,2,10006352,8220023139,Teil,10006784,110,8103414394,,SPOJ,,2.0,ST,Ringschraube M8 A2-70,,RINGSCHRAUBE,,,,,,,,,
992539.0,10.0,2,10006352,8220026443,Teil,10006786,10,8220015852,8220015852,,01,1.0,ST,Winkelbefestigung Not-Aus Fuß,,,A4 vert.,,,,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220026443,Teil,10006786,20,8101201649,,SPOJ,,2.0,ST,Sechskantschraube M6X25-A2-70-A,,SECHSKANTSCHRAUBE M6X25,,,,,,,Sechskantschraube ISO 4017-M6 x 25-A2-70,ISO 4017,ISO4017-M6X25-A2-70-A
992539.0,10.0,2,10006352,8220026443,Teil,10006786,30,8108193306,,SPOJ,,2.0,ST,Sechskantmutter M6 A2-70,Sechskantmutter M6,SECHSKANTMUTTER,,,,,,,Sechskantmutter ISO 4032-M6-A2-70,,ISO4032-M6-A2-70
992539.0,10.0,2,10006352,8220026443,Teil,10006786,40,8103735631,,SPOJ,,2.0,ST,"Unterlegscheibe B 6,4-140HV-A2",Unterlegscheibe,Unterlegscheibe,,,,,,,"Scheibe DIN 125 - B 6,4 - 140HV-A2",,
992539.0,10.0,2,10006352,8220026443,Teil,10006786,50,8220000497,8220000497,,01,2.0,ST,"Distanzstück D25 d6,5 H10 VA",,,A4 vert.,,,,2:1,RELEASED,,,
992539.0,10.0,2,10006352,8220026443,Teil,10006786,60,8103735518,,SPOJ,,2.0,ST,Zyl-Srb-Innen-6kt M4x10 A2,Innensechskantschraube M4x10,INCLUDE '555555' ID 'ST',,,,,,,Zylinderschraube DIN 912- M4x10- A2,ISO 4762,ISO4762-M4X10-A2-70
992539.0,10.0,2,10006352,8220026443,Teil,10006786,70,8108193304,,SPOJ,,2.0,ST,Sechskantmutter M4-A2-70,,SECHSKANTMUTTER,,,,,,,Sechskantmutter ISO 4032-M4-A2-70,,ISO4032-M4-A2-70
992539.0,10.0,2,10006352,8220026443,Teil,10006786,80,8103138643,,ELE002002493,,1.0,ST,DURCHFUEHRUNGSTUELLE PVC-W HV1203,,DURCHFUEHRUNGSTUELLE,,,,,,,,,
992539.0,10.0,2,10006352,8220026443,Teil,10006786,90,8109515549,,ELE001002392,,1.0,ST,Schutzelement M22-XGPV,Not-Halt/Aus SchutzkragenHersteller: Moellerweitere Doku siehe elektron. Anhang!Lieferer: Moeller,SCHUTZKRAGEN FUER NOT AUS TASTER,,,,,,,,,
992539.0,10.0,2,10006352,8220026443,Teil,10006786,100,8103415414,,ELE001003954,,1.0,ST,Dichtung für Schutzkragen,,,,,,,,,,,
992539.0,10.0,2,10006352,8220026443,Teil,10006786,110,8103437892,,ELE001003586,,1.0,ST,Not-Aus im Gehäuse;M22-PV/KC02/IY;216524,Kontaktelement_x000D_techn.Daten:_x000D_Betriebsstrom:_x000D_  AC-15   230 V    6 A_x000D_          500 V    2 A_x000D_  DC-13    24 V    3 A,Not-Aus Schalter,,,,,,,,,
992539.0,10.0,3,10006353,8220018082,Teil,10006354,10,8220025499,8220015157,,00,1.0,ST,Bodenplatte Kühlsektion AB,,,A2,,,AB870 L2.3,1:10,RELEASED,,,
992539.0,10.0,3,10006353,8220018082,Teil,10006354,20,8220018161,8220018161,,00,1.0,ST,Blechhaube,,,A3,,,,1:5,RELEASED,,,
992539.0,10.0,3,10006353,8220018082,Teil,10006354,25,8220019182,8220019182,,00,1.0,ST,Blech,,,A3,,,,1:5,RELEASED,,,
992539.0,10.0,3,10006353,8220018082,Teil,10006354,30,8220018836,8220000721,,03,2.0,ST,ALT Kunstoffleiste Bodenplate AB,,,A3,,,AB870,1:5,RELEASED,,,
992539.0,10.0,3,10006353,8220018082,Teil,10006354,40,8220018847,8220000719,,03,2.0,ST,Blech - Abschlussseiten,,,A3,,,AB870,1:5,RELEASED,,,
992539.0,10.0,3,10006353,8220018082,Teil,10006354,50,8220018858,8220018062,,03,1.0,ST,Verkleidungsblech Var. mit Sicke AB,,,A1,,,AB870,1:5,CHECKED_IN,,,
992539.0,10.0,3,10006353,8220018082,Teil,10006354,60,8220020604,8220019141,,02,1.0,ST,Verkleidungsblech AB,,,A1,,,AB870,1:5,RELEASED,,,
992539.0,10.0,3,10006353,8220018082,Teil,10006354,70,8220019000,8220019000,,02,2.0,ST,Abdeckblech,,,A3,,,,1:2,RELEASED,,,
992539.0,10.0,3,10006353,8220018082,Teil,10006354,80,8108140858,,SPOJ,,6.0,ST,Anschweissbolzen A M6x12 A2,,ANSCHWEISSENDE,,,,,,,Anschweissbolzen DIN 32501-A-M6x12 A2,,ISO13918-A-M6X12-A2-70
992539.0,10.0,3,10006353,8220018082,Teil,10006354,90,8108193672,,SPOJ,,30.0,ST,Anschweißbolzen PK-B M6X20 1.4301,"PK-b, 11-30-42",ANSCHWEISSBOLZEN,,,,,,,Gewindebolzen M6X20 1-4301,,
992539.0,10.0,3,10006353,8220018082,Teil,10006354,100,8103735631,,SPOJ,,30.0,ST,"Unterlegscheibe B 6,4-140HV-A2",Unterlegscheibe,Unterlegscheibe,,,,,,,"Scheibe DIN 125 - B 6,4 - 140HV-A2",,
992539.0,10.0,3,10006353,8220018082,Teil,10006354,110,8108193306,,SPOJ,,30.0,ST,Sechskantmutter M6 A2-70,Sechskantmutter M6,SECHSKANTMUTTER,,,,,,,Sechskantmutter ISO 4032-M6-A2-70,,ISO4032-M6-A2-70
992539.0,10.0,3,10006353,8220018082,Teil,10006354,120,8220001188,,???,,12.0,ST,"BNM/A2/M8/3,0-5,5",,,,,,,,,,,
992539.0,10.0,3,10006353,8220018082,Teil,10006354,130,8220019075,8220018159,,01,1.0,ST,Kühlsektion blech,,,A3,,,AB870,1:5,RELEASED,,,
992539.0,10.0,3,10006353,8220018082,Teil,10006354,140,8220000114,,LOZ003000668,,4.0,ST,Gleitlager GFM-2830-10,GFM-2830-10,,,,,,,,,,
992539.0,10.0,3,10006355,8220000590,BG,10006356,10,8220023909,8220023909,,01,1,ST,Gehäuserahmen Kühlsektion AB###,,,A1,,,,1:10,RELEASED,,,
992539.0,10.0,3,10006355,8220000590,BG,10006356,20,8220015858,8220015858,,01,1,ST,Baugruppe AB###,,,A2,,,,1:8,RELEASED,,,
992539.0,10.0,3,10006355,8220000590,Teil,10006356,21,8103735634,,SPOJ,,4.0,ST,"Unterlegscheibe B10,5-140HV-A2",,Unterlegscheibe,,,,,,,"Scheibe DIN 125 - B 10,5 - 140HV-A2",DIN 125,"DIN125-B10,5-140HV-A2"
992539.0,10.0,3,10006355,8220000590,Teil,10006356,22,8108198250,,???,,4.0,ST,Sicherungs-Mu M10 A2,,Sicherungsmutter,,,,,,,Sechskantmutter DIN 985 - M10 - A2,,DIN985-M10-A2-70
992539.0,10.0,3,10006355,8220000590,Teil,10006356,30,8220026243,8220026243,,00,1.0,ST,Blech,,,A3,,,,1:4,RELEASED,,,
992539.0,10.0,3,10006355,8220000590,Teil,10006356,40,8220024060,8220015862,,03,2.0,ST,Dichtplatte AB,,,A3,,,AB870,1:5,RELEASED,,,
992539.0,10.0,3,10006355,8220000590,Teil,10006356,45,8103439969,,???,,14.0,ST,Senk-Srb-Innen-6kt M6x16 A2-70,,SENKSCHRAUBE,,,,,,,Senkschraube DIN 7991- M6x16- A2-70,,ISO10642-M6X16-A2-70
992539.0,10.0,3,10006355,8220000590,Teil,10006356,50,8220024038,8220024038,,00,2.0,ST,Abdeckung 2,,,A4 vert.,,,,1:1,RELEASED,,,
992539.0,10.0,3,10006355,8220000590,Teil,10006356,51,8101201586,,???,,12.0,ST,"Unterleg-Sb A 4,3 A2 200HV",,"Unterleg-Sb A 4,3 A2 200HV",,,,,,,Scheibe DIN EN ISO 7089 - 4 - A2 200HV,,
992539.0,10.0,3,10006355,8220000590,Teil,10006356,52,8101201647,,SPOJ,,12.0,ST,Sechskantschraube M4 x 10-A2-70,Sechskantschraube M4x10,Sechskantschraube M4x10,,,,,,,,,
992539.0,10.0,3,10006355,8220000590,Teil,10006356,55,8220015861,,ELE001003730,,2.0,ST,KEL-DPZ-E 112/7,Icotek KEL-DPZ-E 112/7,,,,,,,,,,
992539.0,10.0,3,10006355,8220000590,Teil,10006356,56,8101201586,,???,,4.0,ST,"Unterleg-Sb A 4,3 A2 200HV",,"Unterleg-Sb A 4,3 A2 200HV",,,,,,,Scheibe DIN EN ISO 7089 - 4 - A2 200HV,,
992539.0,10.0,3,10006355,8220000590,Teil,10006356,57,8108190062,,???,,4.0,ST,Sechskantschraube A-M4X12-A2-70,,6kt-Srb M4x12 A2-70,,,,,,,,,
992539.0,10.0,3,10006355,8220000590,Teil,10006356,60,8220024039,8220024039,,00,4.0,ST,Blech,,,A4 vert.,,,,1:2,RELEASED,,,
992539.0,10.0,3,10006355,8220000590,Teil,10006356,70,8220024040,8220024040,,00,1.0,ST,Blech,,,A4 vert.,,,,1:2,RELEASED,,,
992539.0,10.0,3,10006355,8220000590,Teil,10006356,71,8103735631,,SPOJ,,4.0,ST,"Unterlegscheibe B 6,4-140HV-A2",Unterlegscheibe,Unterlegscheibe,,,,,,,"Scheibe DIN 125 - B 6,4 - 140HV-A2",,
992539.0,10.0,3,10006355,8220000590,Teil,10006356,72,8108193258,,SPOJ,,4.0,ST,Sechskantschraube M6X16-A2-70,,6kt-Srb M6x16 A2-70,,,,,,,Sechskantschraube ISO 4017-M6 x 16-A2-70,,
992539.0,10.0,3,10006355,8220000590,Teil,10006356,80,8220024042,8220024042,,00,1.0,ST,Blech,,,A4 vert.,,,,1:2,RELEASED,,,
992539.0,10.0,3,10006355,8220000590,Teil,10006356,90,8220024050,8220024050,,00,2.0,ST,Distanzstuck,,,A4 vert.,,,,2:1,RELEASED,,,
992539.0,10.0,3,10006355,8220000590,Teil,10006356,91,8103735632,,SPOJ,,2.0,ST,"Unterlegscheibe B8,4-140HV-A2",,Unterlegscheibe,,,,,,,"Scheibe DIN 125 - B 8,4 - 140HV-A2",,"DIN125-B8,4-140HV-A2"
992539.0,10.0,3,10006355,8220000590,Teil,10006356,92,8103708613,,SPOJ,,2.0,ST,Sechskantschraube A-M8X35-A2-70,,6kt-Srb M8x35 A2-70,,,,,,,,,
992539.0,10.0,3,10006355,8220000590,Teil,10006356,100,8220023901,,???,,1.0,ST,"Kabelverschr. MS-M12x1,5",,,,,,,,,,,
992539.0,10.0,3,10006355,8220000590,Teil,10006356,110,8220003889,,IZO005000051,,1.0,ST,Silikondichtstoff Acetat SILBER,SILDI-ACETAT-LEBENSMITTEL-SILBER-310MLArt.Nr.08925504,,,,,,,,,,
992539.0,10.0,3,10006355,8220024293,Teil,10006364,10,8220024303,8220024303,,00,1.0,ST,Abdeckung,,,A2,,,,1:5,RELEASED,,,
992539.0,10.0,3,10006355,8220024293,Teil,10006364,20,8220024306,8220024306,,00,1.0,ST,Abdeckung,,,A2,,,,1:5,RELEASED,,,
992539.0,10.0,3,10006355,8220024293,Teil,10006364,30,8220024307,8220024307,,00,1.0,ST,Abdeckung,,,A2,,,,1:5,RELEASED,,,
992539.0,10.0,3,10006355,8220024293,Teil,10006364,40,8220024308,8220024308,,00,1.0,ST,Blech,,,A3,,,,1:2,RELEASED,,,
992539.0,10.0,3,10006355,8220024293,Teil,10006364,50,8220024309,8220024309,,00,1.0,ST,Blech,,,A3,,,,1:2,RELEASED,,,
992539.0,10.0,3,10006355,8220024293,Teil,10006364,60,8220024310,8220024310,,00,11.0,ST,Distanzklotz,,,A4 vert.,,,,1:1,RELEASED,,,
992539.0,10.0,3,10006355,8220024293,Teil,10006364,70,8220020627,,???,,63.0,ST,"Popniete Ø3,2 x 6,8 mm",,,,,,,,,,,
992539.0,10.0,3,10006355,8220024293,Teil,10006364,80,8108193263,,SPOJ,,6.0,ST,Sechskantschraube M8X20-A2-70,,6kt-Srb M8x20 A2-70,,,,,,,Sechskantschraube ISO 4017-M8 x 20-A2-70,ISO 4017,ISO4017-M8X20-A2-70-A
992539.0,10.0,3,10006355,8220024293,Teil,10006364,90,8103735632,,SPOJ,,6.0,ST,"Unterlegscheibe B8,4-140HV-A2",,Unterlegscheibe,,,,,,,"Scheibe DIN 125 - B 8,4 - 140HV-A2",,"DIN125-B8,4-140HV-A2"
992539.0,10.0,3,10006355,8220024293,Teil,10006364,100,8220025085,8220025085,,00,4.0,ST,Blech,,,A4 vert.,,,,1:5,RELEASED,,,
992539.0,10.0,3,10006355,8220024293,Teil,10006364,110,8103735630,,SPOJ,,8.0,ST,"Unterleg-Sb B 5,3 A2",,Unterlegscheibe,,,,,,,"Scheibe DIN 125 - B 5,3 - 140HV-A2",,"DIN125-B5,3-140HV-A2"
992539.0,10.0,3,10006355,8220024293,Teil,10006364,120,8103439888,,???,,8.0,ST,Zyl-Srb-Innen-6kt M5x8 A2-70,,Zyl-Srb-Innen-6kt M5x8 A2,,,,,,,Zylinderschraube DIN 6912- M5x8- A2-70,,DIN6912-M5X8-A2-70
992539.0,10.0,3,10006355,8220024293,Teil,10006364,130,8220015328,,OVL001001810,,8.5,M,Kantenschutzdichtprofil 0201,209-02011 ST= 50 Meter,{\rtf1\ansi\deff0{\fonttbl{\f0\fnil\fcharset0 Arial;}}_x000D_\viewkind4\uc1\pard\lang1031\fs20 (1 St\'fcck = 1 Rolle \'e1 50 m)\par_x000D_}_x000D_,,,,,,,,,
992539.0,10.0,3,10006355,8220015648,Teil,10006371,12,8220023873,8220023878,,01,3.0,ST,Rippenrohrheizkörper Typ A AB,"RHR 8 28 C 117 5,0G A 400V",,A3,,,AB620_x000D_AB870,1:2,RELEASED,,,
992539.0,10.0,3,10006355,8220015648,Teil,10006371,20,8220015825,8220001084,,03,1.0,ST,Heizungshalter AB,,,A3,,,AB870,1:5,RELEASED,,,
992539.0,10.0,3,10006355,8220015648,Teil,10006371,30,8220001086,8220001086,,01,1.0,ST,Abdeckung Heizung,,,A3,,,,1:2,RELEASED,,,
992539.0,10.0,3,10006355,8220015648,Teil,10006371,40,8220001506,,ELE001004008,,1.0,ST,"Thermostat (von EHK) 3,0kW (Kappe/Bügel","Thermostat (von EHK) 3,0kW (Kappe/Bügel)IP64 / 20-110°C / Regler: 3polig innenliegend - Abdeckung mit 2. VerschraubungBestehend aus:Ihre Art. Nr. 0120805:Thermostat (von EHK) 3,0kW (Kappe/Bügel)IP64 / 20-110°C / Regler: 3polig innenliegend - Abdeckung mit 2. VerschraubungBestehend aus:Ihre Art. Nr. 0120805:Abdeckung IP64 für BegrenzerIhre Art. Nr. 0430746:Abdeckung 2. VerschraubungIhre Art. Nr. 0120818:Kapillarrohrregler 3-polig 30-110°C, kurze Achse 55.34022.250. ULIhre Art. Nr. 0600581:Skalenscheibe 0-100°C N.Z. 16002.4+ 1 Stck rote Dichtung+ 1 Stck Glasseidenschutzschlauch",,,,,,,,,,
992539.0,10.0,3,10006355,8220015648,Teil,10006371,50,8220024055,8220024055,,00,1.0,ST,Halteblech,,,A4 vert.,,,,1:2,RELEASED,,,
992539.0,10.0,3,10006355,8220015155,Teil,10006375,12,8220025388,,???,,1.0,ST,"Munters Dryer MCS300 2,1kW 300m³/h/230V",,,,,,,,,,,
992539.0,10.0,3,10006355,8220015155,Teil,10006375,20,8103731553,,SPOJ,,4.0,ST,Sechskantschraube A-M8X16-A2-70,,Sechskantschraube m8x16,,,,,,,Sechskantschraube ISO 4017-M8 x 16-A2-70,ISO 4017,ISO4017-M8X16-A2-70-A
992539.0,10.0,3,10006355,8220015155,Teil,10006375,30,8103735632,,SPOJ,,4.0,ST,"Unterlegscheibe B8,4-140HV-A2",,Unterlegscheibe,,,,,,,"Scheibe DIN 125 - B 8,4 - 140HV-A2",,"DIN125-B8,4-140HV-A2"
992539.0,10.0,3,10006355,8220015155,Teil,10006375,40,8220001162,8220001162,,01,4.0,ST,"Distanzstück D25 d8,5 H15 VA",,,A4 vert.,,,,2:1,RELEASED,,,
992539.0,10.0,3,10006355,8220015155,Teil,10006375,60,8103439349,,???,,4.0,ST,Zylinderschraube M4X8-A2-70,,Zylinderschraube,,,,,,,Zylinderschraube ISO 1207- M4x8- A2,,
992539.0,10.0,3,10006355,8220015155,Teil,10006375,70,8101201586,,???,,8.0,ST,"Unterleg-Sb A 4,3 A2 200HV",,"Unterleg-Sb A 4,3 A2 200HV",,,,,,,Scheibe DIN EN ISO 7089 - 4 - A2 200HV,,
992539.0,10.0,3,10006355,8220015155,Teil,10006375,80,8108193304,,SPOJ,,4.0,ST,Sechskantmutter M4-A2-70,,SECHSKANTMUTTER,,,,,,,Sechskantmutter ISO 4032-M4-A2-70,,ISO4032-M4-A2-70
992539.0,10.0,3,10006355,8220015155,Teil,10006375,90,8220000916,,???,,4.0,ST,Spannverschluss,GN 833-50-NI,,,,,,,,,,
992539.0,10.0,3,10006355,8220015155,Teil,10006375,100,8101201586,,???,,4.0,ST,"Unterleg-Sb A 4,3 A2 200HV",,"Unterleg-Sb A 4,3 A2 200HV",,,,,,,Scheibe DIN EN ISO 7089 - 4 - A2 200HV,,
992539.0,10.0,3,10006355,8220015155,Teil,10006375,110,8103439349,,???,,4.0,ST,Zylinderschraube M4X8-A2-70,,Zylinderschraube,,,,,,,Zylinderschraube ISO 1207- M4x8- A2,,
992539.0,10.0,3,10006355,8220015155,Teil,10006375,120,8220000913,8220000913,,03,1.0,ST,Anbauteil Munters CKB,,,,,,,,,,,
992539.0,10.0,3,10006355,8220015155,Teil,10006375,130,8108193258,,SPOJ,,4.0,ST,Sechskantschraube M6X16-A2-70,,6kt-Srb M6x16 A2-70,,,,,,,Sechskantschraube ISO 4017-M6 x 16-A2-70,,
992539.0,10.0,3,10006355,8220015155,Teil,10006375,140,8103735631,,SPOJ,,4.0,ST,"Unterlegscheibe B 6,4-140HV-A2",Unterlegscheibe,Unterlegscheibe,,,,,,,"Scheibe DIN 125 - B 6,4 - 140HV-A2",,
992539.0,10.0,3,10006355,8220015155,Teil,10006375,150,8220001058,8220001058,,01,1.0,ST,Konsole,,,,,,,,,,,
992539.0,10.0,3,10006355,8220015155,Teil,10006375,160,8103731553,,SPOJ,,4.0,ST,Sechskantschraube A-M8X16-A2-70,,Sechskantschraube m8x16,,,,,,,Sechskantschraube ISO 4017-M8 x 16-A2-70,ISO 4017,ISO4017-M8X16-A2-70-A
992539.0,10.0,3,10006355,8220015155,Teil,10006375,170,8103735632,,SPOJ,,4.0,ST,"Unterlegscheibe B8,4-140HV-A2",,Unterlegscheibe,,,,,,,"Scheibe DIN 125 - B 8,4 - 140HV-A2",,"DIN125-B8,4-140HV-A2"
,,,10006355,8220015155,Teil,10006375,279,8220026806,8220026806,,00,1.0,ST,Blech,,,A4 vert.,,,,1:2,RELEASED,,,
992539.0,10.0,3,10006355,8220015155,Teil,10006375,280,8220024405,8220024405,,00,4.0,ST,Blech Halterung Munter,,,A4 vert.,,,,2:1,RELEASED,,,
992539.0,10.0,3,10006355,8220001000,Teil,10006377,10,8220015876,8220015876,,03,1.0,ST,Schaltschrankgehäuse schweißmontage,,,A2,,,,1:5,RELEASED,,,
992539.0,10.0,3,10006355,8220001000,Teil,10006377,20,8220015879,8220015879,,01,1.0,ST,Schalttafel für Kühlsektionsschaltschran,,,A3,,,,1:5,RELEASED,,,
992539.0,10.0,3,10006355,8220001000,Teil,10006377,30,8220015880,8220015880,,01,1.0,ST,Schaltschranktür,,,A3,,,,1:5,RELEASED,,,
992539.0,10.0,3,10006355,8220001000,Text,10006377,40,,,???,,1.0,ST,Siehe Elektrostückliste,,,,,,,,,,,
992539.0,10.0,3,10006355,8220001000,Text,10006377,50,,,???,,3.0,ST,Siehe Elektrostückliste,,,,,,,,,,,
992539.0,10.0,3,10006355,8220001000,Teil,10006377,55,8220017933,,ELE002002413,,5.0,ST,KEL-DPZ 24/17,Icotek KEL-DPZ 24/17 43705,,,,,,,,,,
992539.0,10.0,3,10006355,8220001000,Teil,10006377,60,8108190152,,SPOJ,,20.0,ST,Zyl-Srb-Innen-6kt M5x20 A2-70,,Innensechskantschraube,,,,,,,Zylinderschraube DIN 6912- M5x20- A2-70,DIN 6912,DIN6912-M5X20-A2-70
992539.0,10.0,3,10006355,8220001000,Teil,10006377,70,8103735630,,SPOJ,,20.0,ST,"Unterleg-Sb B 5,3 A2",,Unterlegscheibe,,,,,,,"Scheibe DIN 125 - B 5,3 - 140HV-A2",,"DIN125-B5,3-140HV-A2"
992539.0,10.0,3,10006355,8220001000,Teil,10006377,80,8220016535,8220016535,,01,1.0,ST,Drucksensor Halterung,Kühlsektion cabinet,,A4 vert.,,,,2:1,RELEASED,,,
992539.0,10.0,3,10006355,8220001000,Teil,10006377,81,8108190061,,SPOJ,,2.0,ST,Sechskantschraube A-M4X8-A2-70,,6kt-Srb M4x8 A2,,,,,,,Sechskantschraube ISO 4017-M4 x 8-A2-70,ISO 4017,ISO4017-M4X8-A2-70-A
992539.0,10.0,3,10006355,8220001000,Teil,10006377,90,8108193304,,SPOJ,,2.0,ST,Sechskantmutter M4-A2-70,,SECHSKANTMUTTER,,,,,,,Sechskantmutter ISO 4032-M4-A2-70,,ISO4032-M4-A2-70
992539.0,10.0,3,10006355,8220001000,Teil,10006377,100,8220000150,,OVL001000386,,5.0,M,Kantenschutzprofil 209-0215,209-02151 ST = 100 Meter,,,,,,,,,,
992539.0,10.0,3,10006355,8220001000,Teil,10006377,110,8220023355,,ELE001004076,,1.0,ST,Rittal Kühlgerät Thermoelektrisch,Rittal Kühlgerät Thermoelektrisch 100W/24VDC,,,,,,,,,,
992539.0,10.0,3,10006355,8220001000,Teil,10006377,120,8220000507,,???,,2.0,ST,"Vorreiber 20iger, Edelstahl, komplett,",,,,,,,,,,,
992539.0,10.0,3,10006355,8220000569,Teil,10006380,10,8220000571,,HYD001H00981,,14.0,ST,"WZ-Verschraubung (1 1.4""i,1""a)",,,,,,,,,,,
992539.0,10.0,3,10006355,8220000569,Teil,10006380,20,8220000570,,HYD001H00982,,8.0,ST,"Kugelhahn 1"" i/a mit Verschraubung",,,,,,,,,,,
992539.0,10.0,3,10006355,8220000569,Teil,10006380,30,8220000572,,HYD001H00960,,5.0,ST,"Profipress-Bogen 90° (28i,28a)",,,,,,,,,,,
992539.0,10.0,3,10006355,8220000569,Teil,10006380,40,8220001778,,HYD001H00944,,8.0,ST,Profipress-T-Stück ø28xø28ø28,,"Danfoss Frequenzumrichter VLT® AutomationDrive FC 300_x000D_Bemessungsleistung: 2,2 kW / Ausgangsstrom: 5,6 A_x000D_Netzspannung: 380-480 V, 3-phasig_x000D_Schutzart: IP20 Gehäuse (Baugröße A2)_x000D_EMV-Filter: Klasse A1/B_x000D_Eingebaute Optionen:_x000D_- LCP 102 - Graphisches Display_x000D_- Standard Platinenbeschichtung_x000D_- MCA 101 Profibus DP V1",,,,,,,,,
992539.0,10.0,3,10006355,8220000569,Teil,10006380,50,8220000573,,HYD001H00962,,4.0,ST,"Sanpress-T-Stück (28,1.2""i,28)",,,,,,,,,,,
992539.0,10.0,3,10006355,8220000569,Teil,10006380,60,8220000574,,HYD001H00930,,8.0,ST,Profipress-Bogen 90° (28 i/i),,,,,,,,,,,
992539.0,10.0,3,10006355,8220000569,Teil,10006380,70,8220000575,,HYD001H00931,,2.0,ST,Manometer (10 bar )Multiskala bar/psi,,,,,,,,,,,
992539.0,10.0,3,10006355,8220000569,Teil,10006380,75,8220015323,,HYD001H00933,,1.0,ST,"Magnetventil 2/2 Wege G1""","2/2 Wege MagnetventilTyp: G043.004600.010.009.010Bestehend aus: -043.004600-B0051.000059-B0040.00004724V18,5WLieferant: GSR",,,,,,,,,,
992539.0,10.0,3,10006355,8220000569,Teil,10006380,80,8220003099,,???,,3.0,ST,"Kugelhahn KFE ½""",GS,,,,,,,,,,
992539.0,10.0,3,10006355,8220000569,Teil,10006380,90,8220000577,,HYD001H00958,,10.0,ST,"Sanpress-Übergangsstück (28i,1""a)",,,,,,,,,,,
992539.0,10.0,3,10006355,8220000569,Teil,10006380,100,8220000578,,HYD001H00957,,6.0,ST,"Sanpress- verschraubung (28i,1 1.2""i)",Viega: 305 048,,,,,,,,,,
992539.0,10.0,3,10006355,8220000569,Teil,10006380,110,8220000579,,HYD001H00956,,2.0,ST,"Rückschlagventil (1"")",,,,,,,,,,,
992539.0,10.0,3,10006355,8220000569,Teil,10006380,120,8220000580,,HYD001H00955,,2.0,ST,"Reduzier-Doppelnippel 1 1/4""A x 1""A",,,,,,,,,,,
992539.0,10.0,3,10006355,8220000569,Teil,10006380,130,8220001781,,HYD001H00942,,2.0,ST,Dreiwegeventil Siemens VXP 45.25 10,,,,,,,,,,,
992539.0,10.0,3,10006355,8220000569,Teil,10006380,140,8220000581,,HYD001H00954,,1.0,ST,"Reduzierung (1.2"",1.4"")",,,,,,,,,,,
992539.0,10.0,3,10006355,8220000569,Teil,10006380,150,8220000582,,HYD001H00953,,2.0,ST,"Sanpress- verschraubung (28i,1 1.4""i)",,,,,,,,,,,
992539.0,10.0,3,10006355,8220000569,Teil,10006380,160,8220000583,,"OVL005003969
",,2.0,ST,Wasserpumpe CM5-2 A-R-A-E AqqE 3x400,Wasserpumpe (CM5-2 A-R-A-E AqqE 3x400-50/60Hz),,,,,,,,,,
992539.0,10.0,3,10006355,8220000569,Teil,10006380,170,8220022986,,HYD001H00984,,2.0,ST,"Reduzierung (1 1/4"",1"") Cu",Viega: 103 293,,,,,,,,,,
992539.0,10.0,3,10006355,8220000569,Teil,10006380,180,8220000586,,HYD001H00950,,2.0,ST,"Hahnverlängerung (1"", L:40)",,,,,,,,,,,
992539.0,10.0,3,10006355,8220000569,Teil,10006380,190,8220000587,,HYD001H00949,,2.0,ST,"Sanpress-Übergangsstück (28i,3.4""a)",,,,,,,,,,,
992539.0,10.0,3,10006355,8220000569,Teil,10006380,200,8220000581,,HYD001H00954,,2.0,ST,"Reduzierung (1.2"",1.4"")",,,,,,,,,,,
992539.0,10.0,3,10006355,8220000569,Teil,10006380,210,8220019465,,HYD001H00979,,1.0,ST,"Hahnverlängerung ½"" 20mm lang",,,,,,,,,,,
992539.0,10.0,3,10006355,8220000569,Teil,10006380,215,8220000581,,HYD001H00954,,1.0,ST,"Reduzierung (1.2"",1.4"")",,,,,,,,,,,
992539.0,10.0,3,10006355,8220000569,Teil,10006380,220,8220000589,,OVL005003843,,1.0,ST,Entlüftungsventil mit Stahl-Rändelmutter,,,,,,,,,,,
992539.0,10.0,3,10006355,8220000569,Teil,10006380,230,8220001777,,HYD001H00945,,2.0,ST,Profipress-Bogen 45° 28 i,,,,,,,,,,,
